Complaint ID,Category,Sub Category,Grievance Date,Ward Name,Grievance Status,Staff Remarks,Staff Name
20771517,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-06-19 07:29:00.000000000,Thanisandra,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 06/Marshal
20771516,Electrical,Street Light Not Working,2025-06-19 07:29:00.000000000,Vignana Nagar,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE
20771515,Electrical,Street Light Not Working,2025-06-19 07:27:00.000000000,Yadiyuru,Registered,1st Assignment Based on Ward Mapping,Umesh/AE
20771514,Road Maintenance(Engg),Potholes,2025-06-19 07:27:00.000000000,C.V.Raman Nagar,Registered,1st Assignment Based on Ward Mapping,Srinivas/AE
20771513,Electrical,Street Light Not Working,2025-06-19 07:26:00.000000000,Shettyhalli,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE
20771512,Electrical,Street Light Not Working,2025-06-19 07:25:00.000000000,Garudacharpalya,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE
20771511,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:25:00.000000000,Jakkur,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 05/Marshal
20771510,Electrical,Street Light Not Working,2025-06-19 07:25:00.000000000,Jnanabharathi Ward,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE
20771509,Electrical,Street Light Not Working,2025-06-19 07:25:00.000000000,Dodda Bidarkallu,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE
20771508,Electrical,Street Light Not Working,2025-06-19 07:25:00.000000000,Kempegowda Ward,Registered,1st Assignment Based on Ward Mapping,yeahanka JE Electrical/JE
20771507,Electrical,Street Light Not Working,2025-06-19 07:23:00.000000000,Okalipuram,Registered,1st Assignment Based on Ward Mapping,syed zameer/JE
20771506,Electrical,Street Light Not Working,2025-06-19 07:22:00.000000000,Jeevanbhima Nagar,Registered,1st Assignment Based on Ward Mapping,Durga Prasad/AE
20771505,Electrical,Street Light Not Working,2025-06-19 07:21:00.000000000,Kavalbyrasandra,Registered,1st Assignment Based on Ward Mapping,Sandeep Singh/AE
20771504,Electrical,Street Light Not Working,2025-06-19 07:21:00.000000000,Sanjay Nagar,Registered,1st Assignment Based on Ward Mapping,Anand/AE
20771503,Electrical,Street Light Not Working,2025-06-19 07:20:00.000000000,Gottigere,Registered,1st Assignment Based on Ward Mapping,Ramesh/JE
20771502,Electrical,Street Light Not Working,2025-06-19 07:20:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE
20771501,Electrical,Street Light Not Working,2025-06-19 07:18:00.000000000,Hoodi,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE
20771500,Electrical,Street Light Not Working,2025-06-19 07:17:00.000000000,Bagalagunte,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE
20771499,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:17:00.000000000,Vidyaranyapura,In Progress,\N,Marshal Ward No 09/Marshal
20771498,Electrical,Street Light Not Working,2025-06-19 07:17:00.000000000,Malleshwaram,Registered,1st Assignment Based on Ward Mapping,Anand/JE
20771497,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-06-19 07:17:00.000000000,Jnanabharathi Ward,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 129/Marshal
20771496,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:17:00.000000000,Benniganahalli,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 50/Marshal
20771495,Electrical,Street Light Not Working,2025-06-19 07:16:00.000000000,Rajagopala Nagar,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE
20771494,Forest,Removal of dead/fallen trees,2025-06-19 07:16:00.000000000,Pulikeshi Nagar,Registered,1st Assignment Based on Ward Mapping,Thimmappa/DYRFO
20771493,Electrical,Street Light Not Working,2025-06-19 07:16:00.000000000,T-Dasarahalli,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE
20771492,Electrical,Street Light Not Working,2025-06-19 07:15:00.000000000,Jnanabharathi Ward,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE
20771491,Electrical,Street Light Not Working,2025-06-19 07:15:00.000000000,Someshwara,Registered,1st Assignment Based on Ward Mapping,yeahanka JE Electrical/JE
20771490,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:15:00.000000000,Benniganahalli,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 50/Marshal
20771489,Electrical,Street Light Not Working,2025-06-19 07:14:00.000000000,Kumaraswamy Layout,Registered,1st Assignment Based on Ward Mapping,Umesh/AE
20771488,Electrical,Street Light Not Working,2025-06-19 07:13:00.000000000,Vijay Nagar,Registered,1st Assignment Based on Ward Mapping,MURTHY/AE
20771487,Electrical,Street Light Not Working,2025-06-19 07:12:00.000000000,Chikkalasandra,Registered,1st Assignment Based on Ward Mapping,Umesh/AE
20771486,Electrical,Street Light Not Working,2025-06-19 07:12:00.000000000,Malleshwaram,Registered,1st Assignment Based on Ward Mapping,Anand/JE
20771485,veterinary,Fatally injured - Needs immediate attention,2025-06-19 07:11:00.000000000,Chamrajpet,Registered,1st Assignment Based on Ward Mapping,PRAKASH B/VI
20771484,Electrical,Street Light Not Working,2025-06-19 07:11:00.000000000,Banaswadi,Registered,1st Assignment Based on Ward Mapping,Vinay Kumar/AE
20771483,Electrical,Street Light Not Working,2025-06-19 07:09:00.000000000,Ramamurthy Nagar,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE
20771482,Electrical,Street Light Not Working,2025-06-19 07:09:00.000000000,Jakkur,Registered,1st Assignment Based on Ward Mapping,yeahanka JE Electrical/JE
20771481,Road Infrastructure,Road Infrastructure,2025-06-19 07:09:00.000000000,Vignana Nagar,Registered,1st Assignment Based on Ward Mapping,N.R Suresh/AE
20771480,Electrical,Street Light Not Working,2025-06-19 07:08:00.000000000,Basavanapura,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE
20771479,Electrical,Street Light Not Working,2025-06-19 07:08:00.000000000,Singasandra,Registered,1st Assignment Based on Ward Mapping,Ramesh/JE
20771478,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:05:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 198/Marshal
20771477,Electrical,Street Light Not Working,2025-06-19 07:05:00.000000000,Kodigehalli,Registered,1st Assignment Based on Ward Mapping,yeahanka JE Electrical/JE
20771476,Road Maintenance(Engg),Road side drains,2025-06-19 07:04:00.000000000,Radhakrishna Temple,Registered,1st Assignment Based on Ward Mapping,Surendra/AE
20771475,Electrical,Street Light Not Working,2025-06-19 07:01:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE
20771474,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 07:01:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 198/Marshal
20771473,Electrical,Street Light Not Working,2025-06-19 07:01:00.000000000,T-Dasarahalli,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE
20771472,Electrical,Street Light Not Working,2025-06-19 07:00:00.000000000,Ullalu,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE
20771471,Electrical,Street Light Not Working,2025-06-19 07:00:00.000000000,Byatarayanapura,Registered,1st Assignment Based on Ward Mapping,yeahanka JE Electrical/JE
20771470,Electrical,Street Light Not Working,2025-06-19 06:58:00.000000000,BTM Layout,Registered,1st Assignment Based on Ward Mapping,Jnanesh/JE
20771469,Electrical,Street Light Not Working,2025-06-19 06:53:00.000000000,BTM Layout,Registered,1st Assignment Based on Ward Mapping,Jnanesh/JE
20771468,Road Maintenance(Engg),Footpath,2025-06-19 06:52:00.000000000,Benniganahalli,Registered,1st Assignment Based on Ward Mapping,Narasimaiah/AE
20771467,Storm  Water Drain(SWD),Sewerage water left in SWD,2025-06-19 06:51:00.000000000,Kodigehalli,Registered,1st Assignment Based on Ward Mapping,Prashanth/AE
20771466,Road Maintenance(Engg),Potholes,2025-06-19 06:50:00.000000000,Shettyhalli,Registered,1st Assignment Based on Ward Mapping,Krishna murthy/AE
20771465,Electrical,Street Light Not Working,2025-06-19 06:49:00.000000000,Giri Nagar,Registered,1st Assignment Based on Ward Mapping,Jnanesh/JE
20771464,Electrical,Street Light Not Working,2025-06-19 06:48:00.000000000,Garudacharpalya,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE
20771463,veterinary,Fatally injured - Needs immediate attention,2025-06-19 06:48:00.000000000,Shettyhalli,Registered,1st Assignment Based on Ward Mapping,Dr sunilkumar Havanur/VI
20771462,Electrical,Street Light Not Working,2025-06-19 06:47:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE
20771461,Electrical,Street Light Not Working,2025-06-19 06:47:00.000000000,Nagapura,Registered,1st Assignment Based on Ward Mapping,Jameel/AE
20771460,Electrical,Street Light Not Working,2025-06-19 06:46:00.000000000,Basavanapura,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE
20771459,Electrical,Street Light Not Working,2025-06-19 06:45:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE
20771458,Electrical,Street Light Not Working,2025-06-19 06:44:00.000000000,Hombegowda Nagar,Registered,1st Assignment Based on Ward Mapping,MURTHY/AE
20771457,Electrical,Street Light Not Working,2025-06-19 06:44:00.000000000,Shettyhalli,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE
20771456,Electrical,Street Light Not Working,2025-06-19 06:43:00.000000000,Sagayapuram,Registered,1st Assignment Based on Ward Mapping,Sandeep Singh/AE
20771455,Electrical,Street Light Not Working,2025-06-19 06:43:00.000000000,Hoysala Nagar,Registered,1st Assignment Based on Ward Mapping,Durga Prasad/AE
20771454,Electrical,Street Light Not Working,2025-06-19 06:43:00.000000000,Horamavu,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE
20771453,Solid Waste (Garbage) Related,Dead animal(s),2025-06-19 06:43:00.000000000,Bellandur,Registered,1st Assignment Based on Ward Mapping,Harish V/JHI
20771452,Electrical,Street Light Not Working,2025-06-19 06:42:00.000000000,Byatarayanapura,Registered,1st Assignment Based on Ward Mapping,yeahanka JE Electrical/JE
20771451,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 06:42:00.000000000,Horamavu,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 25/Marshal
20771450,Electrical,Street Light Not Working,2025-06-19 06:40:00.000000000,Vijay Nagar,Registered,1st Assignment Based on Ward Mapping,MURTHY/AE
20771449,Road Maintenance(Engg),footpath encroachment,2025-06-19 06:40:00.000000000,A.Narayanapura,Registered,1st Assignment Based on Ward Mapping,G.D SOMAIAH/AE
20771448,Electrical,Street Light Not Working,2025-06-19 06:40:00.000000000,Rajarajeshwari Nagar,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE
20771447,Electrical,Street Light Not Working,2025-06-19 06:37:00.000000000,Yadiyuru,Registered,1st Assignment Based on Ward Mapping,Umesh/AE
20771446,veterinary,Stray dog related complaints,2025-06-19 06:37:00.000000000,Horamavu,Registered,1st Assignment Based on Ward Mapping,Smt Jahanar Ameer/VI
20771445,Forest,Removal of dead/fallen trees,2025-06-19 06:35:00.000000000,Gali Anjaneya Swamy Temple Ward,Registered,1st Assignment Based on Ward Mapping,Shivanna T.C/DYRFO
20771444,Road Maintenance(Engg),footpath encroachment,2025-06-19 06:34:00.000000000,Sampangiram Nagar,Registered,1st Assignment Based on Ward Mapping,Chandhan/AE
20771443,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 06:33:00.000000000,Hemmigepura,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 198/Marshal
20771442,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 06:32:00.000000000,HSR Layout,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 174/Marshal
20771441,Electrical,Street Light Not Working,2025-06-19 06:30:00.000000000,Hegganahalli,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE
20771440,Electrical,Street Light Not Working,2025-06-19 06:29:00.000000000,Binnipet,Registered,1st Assignment Based on Ward Mapping,syed zameer/JE
20771439,Electrical,Street Light Not Working,2025-06-19 06:29:00.000000000,Marathalli,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE
20771438,Electrical,Earthing Issue relate to Electric Poles/Panel Boards,2025-06-19 06:28:00.000000000,Mallasandra,Registered,1st Assignment Based on Ward Mapping,H S Manjappa/AE
20771437,Forest,obstructions Branches / Trees.,2025-06-19 06:26:00.000000000,Sudam Nagar,Registered,1st Assignment Based on Ward Mapping,B.B Meti/DYRFO
20771436,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 06:25:00.000000000,Lingarajapuram,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 49/Marshal
20771435,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 06:24:00.000000000,Vasanthapura,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 197/Marshal
20771434,veterinary,Stray dog related complaints,2025-06-19 06:24:00.000000000,Rajarajeshwari Nagar,Closed,Animal birth control and vaccination of stray dogs scheduled,Uma V.H/VI
20771433,Road Maintenance(Engg),water stagnation,2025-06-19 06:24:00.000000000,Chikpete,Registered,1st Assignment Based on Ward Mapping,Kishan/AE
20771432,Electrical,Earthing Issue relate to Electric Poles/Panel Boards,2025-06-19 06:23:00.000000000,Kengeri,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE
20771431,Electrical,Street Light Not Working,2025-06-19 06:22:00.000000000,Byatarayanapura,Registered,1st Assignment Based on Ward Mapping,yeahanka JE Electrical/JE
20771430,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 06:21:00.000000000,Doddanekkundi,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 85/Marshal
20771429,Solid Waste (Garbage) Related,Dead animal(s),2025-06-19 06:20:00.000000000,Hagadooru,Registered,1st Assignment Based on Ward Mapping,Somshekar Reddy D N /JHI
20771428,Electrical,Street Light Not Working,2025-06-19 06:19:00.000000000,BTM Layout,Registered,1st Assignment Based on Ward Mapping,Jnanesh/JE
20771427,Electrical,Street Light Not Working,2025-06-19 06:18:00.000000000,Herohalli,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE
20771426,Road Maintenance(Engg),water stagnation,2025-06-19 06:16:00.000000000,Byrasandra,Registered,1st Assignment Based on Ward Mapping,AE Ward 169/AE
20771425,Electrical,Street Light Not Working,2025-06-19 06:15:00.000000000,Hebbal,Registered,1st Assignment Based on Ward Mapping,Anand/AE
20771424,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 06:15:00.000000000,Manorayanapalya,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 33/Marshal
20771423,Electrical,Street Light Not Working,2025-06-19 06:14:00.000000000,Basavanapura,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE
20771422,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-06-19 06:14:00.000000000,Basavanapura,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 53/Marshal
20771421,veterinary,Stray dog related complaints,2025-06-19 06:12:00.000000000,Horamavu,Registered,1st Assignment Based on Ward Mapping,Smt Jahanar Ameer/VI
20771420,Road Maintenance(Engg),Road side drains,2025-06-19 06:11:00.000000000,Arakere,Registered,1st Assignment Based on Ward Mapping,Chethan K M/AE
20771419,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 06:11:00.000000000,Subedarapalya,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 45/Marshal
20771418,Electrical,Street Light Not Working,2025-06-19 06:11:00.000000000,Yelachenahalli,Registered,1st Assignment Based on Ward Mapping,Ramesh/JE
20771417,Electrical,Street Light Not Working,2025-06-19 06:07:00.000000000,HBR Layout,Registered,1st Assignment Based on Ward Mapping,Vinay Kumar/AE
20771416,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 06:07:00.000000000,Begur,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 192/Marshal
20771415,Forest,obstructions Branches / Trees.,2025-06-19 06:07:00.000000000,Nayandanahalli,Registered,1st Assignment Based on Ward Mapping,sudarshan/DYRFO
20771414,Storm  Water Drain(SWD),Sewerage water left in SWD,2025-06-19 06:07:00.000000000,Kuvempu Nagar,Registered,1st Assignment Based on Ward Mapping,Prashanth/AE
20771413,Health Dept,Increase in mosquito density,2025-06-19 06:07:00.000000000,Maruthi Seva Nagar,Registered,1st Assignment Based on Ward Mapping,Mani shankar/SHI
20771412,Solid Waste (Garbage) Related,Garbage vehicle not arrived,2025-06-19 06:05:00.000000000,Shiva Nagar,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 107/Marshal
20771411,Electrical,Street Light Not Working,2025-06-19 06:05:00.000000000,Herohalli,Registered,1st Assignment Based on Ward Mapping,sangamesh hadaginal/JE
20771410,Road Maintenance(Engg),Road cutting,2025-06-19 06:05:00.000000000,Konanakunte,Registered,1st Assignment Based on Ward Mapping,Shilpa/AE
20771409,Solid Waste (Garbage) Related,Garbage dump,2025-06-19 06:04:00.000000000,Hongasandra,Registered,1st Assignment Based on Ward Mapping,Marshal Ward No 189/Marshal
20771408,Electrical,Street Light Not Working,2025-06-19 06:02:00.000000000,Bellandur,Registered,1st Assignment Based on Ward Mapping,Sachin Malagi/AE
